entity_id,wallet_count,unique_accounts,execution_shape_count,shape_entropy,slot_count,atomic_arb_count,pga_slot_count,avg_top_entity_share,toxic_pool_interactions,early_rate,total_txs,validator_mev_slot_ratio,validator_early_ratio,validator_unique_entities,avg_slots_seen,best_entity_rank,validator_total_txs,validator_mev_txs,validator_mev_tx_ratio
FNKgX9dYUhYQFRTM9bkeKoRpsyEtZGNMxbdQLDzfqB8a,1,2,1,-0.0,15,0.0,0.0,0.5715190920583629,30,0,16,0.9333333333333333,0.0031034530831958403,496.4,3.0,1,6156.75,6099.75,0.9902
FSVdqBzx5D4UsqBLnvmH5dFx2dCm1pTPAbQWJ1PYzTJ2,1,2,1,-0.0,14,0.0,0.0,0.5665543385607003,28,0,15,0.9333333333333333,0.0031034530831958403,496.4,2.8,1,6156.75,6099.75,0.9902
FSyAsxcE7g8pSSEu5nx7Hkz44rMZiYio5Wz8Lszh3Nbi,2,4,1,-0.0,16,0.0,0.0,0.587083008849862,56,0,30,0.9333333333333333,0.0031034530831958403,496.4,3.2,1,6156.75,6099.75,0.9902
FZ4MT1HYJHd9GK8D5mJ9f3r7irLaDL5NxBNLjGqrLqs9,3,6,1,-0.0,15,0.0,15.0,0.5715190920583629,84,0,45,0.9333333333333333,0.0031034530831958403,496.4,3.0,1,6156.75,6099.75,0.9902
Fb77sbwgXmtjmkjkaoSckGp5yg3nqdtD8zf1dyxxiCSf,1,2,1,-0.0,15,0.0,0.0,0.5715190920583629,28,0,15,0.9333333333333333,0.0031034530831958403,496.4,3.0,1,6156.75,6099.75,0.9902
Fc6NNdS2j3EmrWbU6Uqt6wsKB5ef72NjaWfNxKYbULGD,1,2,1,-0.0,13,0.0,0.0,0.5571760951737792,26,0,15,0.9333333333333333,0.0031034530831958403,496.4,2.6,1,6156.75,6099.75,0.9902
Fd7btgySsrjuo25CJCj7oE7VPMyezDhnx7pZkj2v69Nk,1,2,1,-0.0,15,0.0,0.0,0.5846846399456275,30,0,16,0.9333333333333333,0.0031034530831958403,496.4,3.0,1,6156.75,6099.75,0.9902
FdH9QEQBxPQfaF2JpcjgdfcMnDb7rjZkCDRCWLRjTQwj,1,2,1,-0.0,14,0.0,0.0,0.5665543385607003,28,0,15,0.9333333333333333,0.0031034530831958403,496.4,2.8,1,6156.75,6099.75,0.9902
FhNcsWN3NtEXatUHm1KKKXqnsKkMVmgcrEiiQdeYMipr,1,11,1,-0.0,2,0.0,2.0,0.6106591530901193,20,0,10,0.9333333333333333,0.0031034530831958403,496.4,1.0,485,6156.75,6099.75,0.9902
FoigPJ6kL6Gth5Er6t9d1Nkh96Skadqw63Ciyjxc1f8H,1,2,1,-0.0,15,0.0,0.0,0.5715190920583629,28,0,15,0.9333333333333333,0.0031034530831958403,496.4,3.0,1,6156.75,6099.75,0.9902
Frog1Fks1AVN8ywFH3HTFeYojq6LQqoEPzgQFx2Kz5Ch,1,2,1,-0.0,15,0.0,0.0,0.5846846399456275,28,0,15,0.9333333333333333,0.0031034530831958403,496.4,3.0,1,6156.75,6099.75,0.9902
Fudp7uPDYNYQRxoq1Q4JiwJnzyxhVz37bGqRki3PBzS,2,4,1,-0.0,14,0.0,1.0,0.5631653484489122,56,0,30,0.9333333333333333,0.0031034530831958403,496.4,2.8,1,6156.75,6099.75,0.9902
FugJZepeGfh1Ruunhep19JC4F3Hr2FL3oKUMezoK8ajp,1,2,1,-0.0,15,0.0,0.0,0.5715190920583629,30,0,16,0.9333333333333333,0.0031034530831958403,496.4,3.0,1,6156.75,6099.75,0.9902
FyLVPAKkgdAy8Gn9jnFYN5yjC1ubQWRkw2EHt2UnC8uA,1,2,1,-0.0,15,0.0,0.0,0.5715190920583629,28,0,15,0.9333333333333333,0.0031034530831958403,496.4,3.0,1,6156.75,6099.75,0.9902
G1bLKfyNm7zsmmYEL9dyxBvMtxpFcwy2s84bHDj2ZFUY,3,6,1,-0.0,15,0.0,14.0,0.5715190920583629,84,0,45,0.9333333333333333,0.0031034530831958403,496.4,3.0,1,6156.75,6099.75,0.9902
G3a3iYZKNLbivothF3twqcaTCEvoPb9uJ2bFc9DNKkBQ,1,2,1,-0.0,15,0.0,0.0,0.5846846399456275,28,0,15,0.9333333333333333,0.0031034530831958403,496.4,3.0,1,6156.75,6099.75,0.9902
G4GT8z4AKWNoy3x6nuzxW83UfFXLXzrwn7DZQt4GvWdU,1,2,1,-0.0,14,0.0,0.0,0.5665543385607003,30,0,16,0.9333333333333333,0.0031034530831958403,496.4,2.8,1,6156.75,6099.75,0.9902
GDH3M3nYHXsrkoZJrv74GBnSQXJvPwQVeNh4y8kDstak,1,10,1,-0.0,1,1.0,0.0,0.8205417607223476,16,0,1,0.9333333333333333,0.0031034530831958403,496.4,1.0,488,6156.75,6099.75,0.9902
GFXVa19rX6iwfs3sLS5UvX9Exu2usRsG4V5MRMDRo23V,1,2,1,-0.0,12,0.0,1.0,0.5751475289455025,30,0,16,0.9333333333333333,0.0031034530831958403,496.4,2.4,1,6156.75,6099.75,0.9902
GHeoPQitvVKSVisuRpfAdW3vmB6Bi3cVE86CWbDqT2Z5,1,1,1,-0.0,5,0.0,0.0,0.6595927108063284,10,0,5,0.9333333333333333,0.0031034530831958403,496.4,1.25,1,6156.75,6099.75,0.9902
GK2YYwmQk58xA2k2SeugY3i334SJVViqTT8sT5wim3Dk,1,2,1,-0.0,15,0.0,0.0,0.5715190920583629,28,0,15,0.9333333333333333,0.0031034530831958403,496.4,3.0,1,6156.75,6099.75,0.9902
GLAMiBuunBioazKwNbkGnWP6BM2sfVjehr4goPPGBFAC,1,2,1,-0.0,13,0.0,0.0,0.5737761610693919,28,0,15,0.9333333333333333,0.0031034530831958403,496.4,2.6,1,6156.75,6099.75,0.9902
GQiWnDYrzHMALWG9avt5FCu1wisAQHjGY5ve7GMBiPEe,1,2,1,-0.0,14,0.0,0.0,0.5631653484489122,28,0,15,0.9333333333333333,0.0031034530831958403,496.4,2.8,1,6156.75,6099.75,0.9902
GREEDkgav1ox1jYyd9Anv6exLqKV2vYnxMw5prGwmNKc,2,4,1,-0.0,16,0.0,0.0,0.587083008849862,60,0,32,0.9333333333333333,0.0031034530831958403,496.4,3.2,1,6156.75,6099.75,0.9902
GWJyUxzcVwRRtpLuLiu1mpiUQsZ4onYFAYfCjQnuLmz5,1,2,1,-0.0,15,0.0,0.0,0.5715190920583629,28,0,15,0.9333333333333333,0.0031034530831958403,496.4,3.0,1,6156.75,6099.75,0.9902
GYx8kpp7SsRwtQEEsGQjAxb4hFMMmT91kFJuDeky3YGQ,1,2,1,-0.0,14,0.0,0.0,0.5631653484489122,26,0,15,0.9333333333333333,0.0031034530831958403,496.4,2.8,1,6156.75,6099.75,0.9902
Gd33fENP1XsBimff41s1EWrs2kmqfGQqEJ5CQPQB3Jwy,2,4,1,-0.0,14,0.0,1.0,0.5665543385607003,56,0,30,0.9333333333333333,0.0031034530831958403,496.4,2.8,1,6156.75,6099.75,0.9902
GiYSnFRrXrmkJMC54A1j3K4xT6ZMfx1NSThEe5X2WpDe,1,2,1,-0.0,13,0.0,0.0,0.5571760951737792,30,0,16,0.9333333333333333,0.0031034530831958403,496.4,2.6,1,6156.75,6099.75,0.9902
GmCxjmjKZoaKN1DKunbYq8RCYib94Nm3sHyncFfofaF5,1,2,1,-0.0,15,0.0,0.0,0.5715190920583629,30,0,16,0.9333333333333333,0.0031034530831958403,496.4,3.0,1,6156.75,6099.75,0.9902
GvfaiJUhNCRZGVGumsEF1eHDb8JpAeFAyHSrTifyhrbt,1,2,1,-0.0,13,0.0,0.0,0.5650240592355926,26,0,15,0.9333333333333333,0.0031034530831958403,496.4,2.6,1,6156.75,6099.75,0.9902
GwHH8ciFhR8vejWCqmg8FWZUCNtubPY2esALvy5tBvji,1,2,1,-0.0,15,0.0,0.0,0.5715190920583629,30,0,16,0.9333333333333333,0.0031034530831958403,496.4,3.0,1,6156.75,6099.75,0.9902
H8fHToVcZPi5bupGZohGPX2SWs8NHzgFKQ31wi5n6oux,1,2,1,-0.0,15,0.0,0.0,0.5846846399456275,28,0,15,0.9333333333333333,0.0031034530831958403,496.4,3.0,1,6156.75,6099.75,0.9902
H9ENbtmy2tWFtAJNmpC8xQtbcr1NTp4FXLdphRaG8L2T,1,2,1,-0.0,15,0.0,0.0,0.5846846399456275,28,0,15,0.9333333333333333,0.0031034530831958403,496.4,3.0,1,6156.75,6099.75,0.9902
H9METtoxNp2PhcDNxXwqpzBarJw9zJezhzdDEFgBqv8w,1,2,1,-0.0,15,0.0,0.0,0.5715190920583629,28,0,15,0.9333333333333333,0.0031034530831958403,496.4,3.0,1,6156.75,6099.75,0.9902
HFTcVVrX93SJwYHAiiHAssb3c4zXqSsF4mNjg5arGPEj,1,2,1,-0.0,15,0.0,0.0,0.5715190920583629,28,0,15,0.9333333333333333,0.0031034530831958403,496.4,3.0,1,6156.75,6099.75,0.9902
HH5dA42XF1HxNk1TRpG6LuKfLViMYNdAz5iWrFM4hWFi,1,2,1,-0.0,15,0.0,0.0,0.5715190920583629,28,0,15,0.9333333333333333,0.0031034530831958403,496.4,3.0,1,6156.75,6099.75,0.9902
HKkbkbadW4XyK9mNadu3ezH7ugG9SCQ44Uzy9A1HKQyr,1,9,1,-0.0,2,0.0,0.0,0.5829771692661269,18,0,2,0.9333333333333333,0.0031034530831958403,496.4,1.0,488,6156.75,6099.75,0.9902
HLXxkmjb47spcmbbKi3UCfZ2qmFY29t8MN562AEmh2Qh,1,2,1,-0.0,15,0.0,0.0,0.5715190920583629,30,0,16,0.9333333333333333,0.0031034530831958403,496.4,3.0,1,6156.75,6099.75,0.9902
HLnodbYkL5PFA8hjAZDkm5pGzV7eLTvcs671AW2L6St9,1,2,1,-0.0,14,0.0,0.0,0.5665543385607003,30,0,16,0.9333333333333333,0.0031034530831958403,496.4,2.8,1,6156.75,6099.75,0.9902
HM1KjNaXa4w8K4gCXbieoMh5gUTNeUhg9fvdXMKeBW3L,3,6,1,-0.0,15,0.0,14.0,0.5715190920583629,86,0,46,0.9333333333333333,0.0031034530831958403,496.4,3.0,1,6156.75,6099.75,0.9902
HMWXfjaeSHhww1wvdBhqhHVP9v96mFB4LJ9xP2MXbDGH,1,2,1,-0.0,15,0.0,0.0,0.5715190920583629,28,0,15,0.9333333333333333,0.0031034530831958403,496.4,3.0,1,6156.75,6099.75,0.9902
HT41udB8mLZZf7tev9tUoHYJ41TP8GWZ6zFMbjiviXk5,1,2,1,-0.0,16,0.0,0.0,0.587083008849862,30,0,16,0.9333333333333333,0.0031034530831958403,496.4,3.2,1,6156.75,6099.75,0.9902
HVXXmNKkmDZbZwj74iL2Y9Wu4SyrchBoxAfFYVAktLrG,1,2,1,-0.0,14,0.0,0.0,0.5631653484489122,28,0,15,0.9333333333333333,0.0031034530831958403,496.4,2.8,1,6156.75,6099.75,0.9902
HW4zorvt6xDwhU36RqjcWNwU8YMj9tiqnAafBKW4cqV,1,2,1,-0.0,14,0.0,0.0,0.5665543385607003,28,0,15,0.9333333333333333,0.0031034530831958403,496.4,2.8,1,6156.75,6099.75,0.9902
HWMLtrNbiTQH5iE9BQbG8QksRyPHP7zmgRR8gyY55UQy,1,13,1,-0.0,1,1.0,1.0,0.4758883248730964,18,0,3,0.9333333333333333,0.0031034530831958403,496.4,1.0,480,6156.75,6099.75,0.9902
Ha1iade1AH3B12K9SccfWoPdFtQKKQsj2ZyWwxcjqJJU,1,2,1,-0.0,14,0.0,0.0,0.5631653484489122,26,0,16,0.9333333333333333,0.0031034530831958403,496.4,2.8,1,6156.75,6099.75,0.9902
HbidP4hpQdwhkzrxder3x3VNPt6DQnE25gFG46napD2p,1,2,1,-0.0,15,0.0,0.0,0.5846846399456275,30,0,16,0.9333333333333333,0.0031034530831958403,496.4,3.0,1,6156.75,6099.75,0.9902
HcZvwZ83PfjrQDiq3GLHxisTs17aGURs6bJ2LwtmL4qv,1,2,1,-0.0,15,0.0,0.0,0.5715190920583629,28,0,15,0.9333333333333333,0.0031034530831958403,496.4,3.0,1,6156.75,6099.75,0.9902
Hj2jzpAp57KyM3SmnYwJbDVrQ8tTWizMon2hhzYzwxet,1,2,1,-0.0,15,0.0,0.0,0.5715190920583629,28,0,15,0.9333333333333333,0.0031034530831958403,496.4,3.0,1,6156.75,6099.75,0.9902
HkeGtr3nqfrm76gXiXij8KsyE6b9HK2vGFNJFEvBYESB,2700,18197,937,6.44912693943164,16,4839.0,16.0,0.587083008849862,238819,0,16266,0.9333333333333333,0.0031034530831958403,496.4,3.2,1,6156.75,6099.75,0.9902
HnwMGBAw5PxaX56eSYc969MorEy2NzEMPLkmBkdnJmeq,2,4,1,-0.0,15,0.0,2.0,0.5834868333714768,60,0,32,0.9333333333333333,0.0031034530831958403,496.4,3.0,1,6156.75,6099.75,0.9902
HpcB5Qg8Y9E73dUkot5e8HkgAJbExsYeUzniY4bCuKac,7,14,1,-0.0,16,0.0,15.0,0.587083008849862,206,0,110,0.9333333333333333,0.0031034530831958403,496.4,3.2,1,6156.75,6099.75,0.9902
HrpWeJSYnQVtZe3BKxFCBrAEr8GRCmYUbQev4hoGDBs6,1,2,1,-0.0,14,0.0,0.0,0.5631653484489122,28,0,15,0.9333333333333333,0.0031034530831958403,496.4,2.8,1,6156.75,6099.75,0.9902
Hu7pi2Xg5Kav8vSAUUr5CCZaEmMCzT6FgCTpueu3oBtW,1,2,1,-0.0,13,0.0,0.0,0.5650240592355926,26,0,15,0.9333333333333333,0.0031034530831958403,496.4,2.6,1,6156.75,6099.75,0.9902
HyperSPG8w4jgdHgmA8ExrhRL1L1BriRTHD9UFdXJUud,1,2,1,-0.0,13,0.0,0.0,0.5571760951737792,26,0,15,0.9333333333333333,0.0031034530831958403,496.4,2.6,1,6156.75,6099.75,0.9902
HzF7Kov41YJvKNkVEepUByEP5NKG45NJTc63JUDxT7tE,1,2,1,-0.0,13,0.0,0.0,0.5571760951737792,28,0,15,0.9333333333333333,0.0031034530831958403,496.4,2.6,1,6156.75,6099.75,0.9902
HzrEstnLfzsijhaD6z5frkSE2vWZEH5EUfn3bU9swo1f,1,2,1,-0.0,15,0.0,0.0,0.5846846399456275,28,0,15,0.9333333333333333,0.0031034530831958403,496.4,3.0,1,6156.75,6099.75,0.9902
JC7bH7HSZoDhwggBXtRF31cVt71WiizY2J6YDDQfG5er,2,4,1,-0.0,16,0.0,0.0,0.587083008849862,56,0,30,0.9333333333333333,0.0031034530831958403,496.4,3.2,1,6156.75,6099.75,0.9902
JD549HsbJHeEKKUrKgg4Fj2iyv2RGjsV7NTZjZUrHybB,1,2,1,-0.0,15,0.0,0.0,0.5846846399456275,28,0,15,0.9333333333333333,0.0031034530831958403,496.4,3.0,1,6156.75,6099.75,0.9902
KAW1LjxH73tRBd1XsaqsRsgeERFkg4WpdXUSqR4QjkW,2,4,1,-0.0,16,0.0,2.0,0.587083008849862,56,0,30,0.9333333333333333,0.0031034530831958403,496.4,3.2,1,6156.75,6099.75,0.9902
KAoSp3EudGqUBXv46tQoDwbZxSm3iXa9wM2aF4ySbJJ,3,6,1,-0.0,15,0.0,12.0,0.5803237759338079,86,0,46,0.9333333333333333,0.0031034530831958403,496.4,3.0,1,6156.75,6099.75,0.9902
KoLibrJsbABbtmtFPc7nPvDxT81rc4UPM7mY9xSLjpo,1,2,1,-0.0,15,0.0,0.0,0.5715190920583629,28,0,15,0.9333333333333333,0.0031034530831958403,496.4,3.0,1,6156.75,6099.75,0.9902
LA1NEzryoih6CQW3gwQqJQffK2mKgnXcjSQZSRpM3wc,1,2,1,-0.0,15,0.0,0.0,0.5715190920583629,30,0,16,0.9333333333333333,0.0031034530831958403,496.4,3.0,1,6156.75,6099.75,0.9902
LFGGGJtnBLvq78DyMz1gTeedM6f8owck76qHThDABBC,1,2,1,-0.0,15,0.0,0.0,0.5715190920583629,28,0,15,0.9333333333333333,0.0031034530831958403,496.4,3.0,1,6156.75,6099.75,0.9902
LTP1bMnfq1Z6UctyDXYHo9qcUJ6ReXm9cG2VwQcsHBt,1,2,1,-0.0,15,0.0,0.0,0.5715190920583629,28,0,15,0.9333333333333333,0.0031034530831958403,496.4,3.0,1,6156.75,6099.75,0.9902
Lake8NXDThihebhxS3Js7mFnj9fthmus93zEdsFNrsL,1,2,1,-0.0,14,0.0,0.0,0.5665543385607003,28,0,15,0.9333333333333333,0.0031034530831958403,496.4,2.8,1,6156.75,6099.75,0.9902
LiFiDJwJjW98MB8wxcnXpafKYsuz1hwpUkuszkERiX6,1,2,1,-0.0,13,0.0,0.0,0.5571760951737792,28,0,15,0.9333333333333333,0.0031034530831958403,496.4,2.6,1,6156.75,6099.75,0.9902
LodeuWMHPiPj2PUHUyca2bkpFv9HyzR3gaDBmGJ9TSS,1,2,1,-0.0,15,0.0,0.0,0.5715190920583629,30,0,16,0.9333333333333333,0.0031034530831958403,496.4,3.0,1,6156.75,6099.75,0.9902
Lua1fxRRHCnjVAYdfGyv2GbUsRHGM2DN2wgpWuF2WSb,1,2,1,-0.0,13,0.0,0.0,0.5737761610693919,30,0,16,0.9333333333333333,0.0031034530831958403,496.4,2.6,1,6156.75,6099.75,0.9902
LunaowJnt875WWoqDkhHhE93SNYHa6tfFNVn1rqc57c,2,4,1,-0.0,15,0.0,1.0,0.5715190920583629,60,0,32,0.9333333333333333,0.0031034530831958403,496.4,3.0,1,6156.75,6099.75,0.9902
MARiKM3t7pDCyXtvLq24ErWDAvYu84yXqCthkR1GS33,1,2,1,-0.0,15,0.0,0.0,0.5715190920583629,30,0,16,0.9333333333333333,0.0031034530831958403,496.4,3.0,1,6156.75,6099.75,0.9902
MBVyz9s72WSfUmbr1S8fgHjDJQkPs1Q4Wxi6A2Mees9,1,2,1,-0.0,15,0.0,0.0,0.5715190920583629,28,0,15,0.9333333333333333,0.0031034530831958403,496.4,3.0,1,6156.75,6099.75,0.9902
MFLKSo4XDfrBf4FByx76zYM2dXSWcigag7ec2bCHTR4,2,4,1,-0.0,14,0.0,2.0,0.5832753236275038,52,0,30,0.9333333333333333,0.0031034530831958403,496.4,2.8,1,6156.75,6099.75,0.9902
MRGSoA53J7i4WidVHTxawPyKdr26LdVYCywnrUZ6auT,2,4,1,-0.0,15,0.0,2.0,0.5715190920583629,56,0,30,0.9333333333333333,0.0031034530831958403,496.4,3.0,1,6156.75,6099.75,0.9902
MicoB9cA9R6jsicdhzWFjwd9HMkV8FA4o3WxYU6Z2yz,1,2,1,-0.0,13,0.0,0.0,0.5571760951737792,28,0,15,0.9333333333333333,0.0031034530831958403,496.4,2.6,1,6156.75,6099.75,0.9902
MutT1jxCXbRWJXpXoJK259gLrNfzDezdxS3BSkQAmv1,2,4,1,-0.0,16,0.0,0.0,0.587083008849862,56,0,30,0.9333333333333333,0.0031034530831958403,496.4,3.2,1,6156.75,6099.75,0.9902
Mwz8VgAEnPtfqS62r3ixrFiMJwnNfEwR141CGnsTo5k,1,2,1,-0.0,15,0.0,0.0,0.5715190920583629,28,0,15,0.9333333333333333,0.0031034530831958403,496.4,3.0,1,6156.75,6099.75,0.9902
N43JWBg42ZoUFMkHsRUVbP7wGVdxaHKanqaF9BBNiFC,1,2,1,-0.0,15,0.0,0.0,0.5715190920583629,28,0,15,0.9333333333333333,0.0031034530831958403,496.4,3.0,1,6156.75,6099.75,0.9902
NATsUSZGohWw8xtLdxG4yus21UCkaes4FLfM2eqKbRk,1,2,1,-0.0,14,0.0,0.0,0.5631653484489122,26,0,15,0.9333333333333333,0.0031034530831958403,496.4,2.8,1,6156.75,6099.75,0.9902
NdMV1C3XMCRqSBwBtNmoUNnKctYh95Ug4xb6FSTcAWr,1,2,1,-0.0,15,0.0,0.0,0.5715190920583629,28,0,15,0.9333333333333333,0.0031034530831958403,496.4,3.0,1,6156.75,6099.75,0.9902
Ninja1spj6n9t5hVYgF3PdnYz2PLnkt7rvaw3firmjs,1,2,1,-0.0,13,0.0,0.0,0.5571760951737792,28,0,15,0.9333333333333333,0.0031034530831958403,496.4,2.6,1,6156.75,6099.75,0.9902
NordEHiwa6wT5TCjdeWJzpsA7DSmWQPqfSS7m2b6cv3,1,2,1,-0.0,14,0.0,0.0,0.5665543385607003,30,0,16,0.9333333333333333,0.0031034530831958403,496.4,2.8,1,6156.75,6099.75,0.9902
PAD9aPiKJGcbGxuVLbc8o4Vf65GPq3fJQ7PkHWuX6a8,1,2,1,-0.0,15,0.0,0.0,0.5715190920583629,28,0,15,0.9333333333333333,0.0031034530831958403,496.4,3.0,1,6156.75,6099.75,0.9902
PAWsME7oYbjt5TRNc11mBa33JhKnQr9AYherdr9YAZ6,1,2,1,-0.0,15,0.0,0.0,0.5715190920583629,28,0,15,0.9333333333333333,0.0031034530831958403,496.4,3.0,1,6156.75,6099.75,0.9902
PKdLMugp1Mf88Ji1GkdqRDBewaUh2cqg79CBEo6eJoQ,1,2,1,-0.0,15,0.0,0.0,0.5715190920583629,28,0,15,0.9333333333333333,0.0031034530831958403,496.4,3.0,1,6156.75,6099.75,0.9902
PRGNnb8DxVcP2WjSHfVRGgc8SkA5u6dbMwoTVV1BGKN,1,2,1,-0.0,14,0.0,0.0,0.5713983493695842,26,0,15,0.9333333333333333,0.0031034530831958403,496.4,2.8,1,6156.75,6099.75,0.9902
PoN1E3VyqwqoGQEhC8ExpkRKTuyhxtGLnHHH3DwbgTU,4,8,1,-0.0,16,0.0,15.0,0.587083008849862,114,0,61,0.9333333333333333,0.0031034530831958403,496.4,3.2,1,6156.75,6099.75,0.9902
PuRposE4utktenW49N8DCtVzdVEwYrmsrroboEUram4,1,2,1,-0.0,14,0.0,0.0,0.5665543385607003,30,0,16,0.9333333333333333,0.0031034530831958403,496.4,2.8,1,6156.75,6099.75,0.9902
R2D2imoV8nXk1ngT9v4dEK65We4uLNyUarTBdWbFruq,1,2,1,-0.0,14,0.0,0.0,0.5631653484489122,28,0,15,0.9333333333333333,0.0031034530831958403,496.4,2.8,1,6156.75,6099.75,0.9902
REA1zKzM5WjDEcpB27Zx2Rk16foNPtLGTETy93LLgNw,1,2,1,-0.0,13,0.0,0.0,0.5571760951737792,28,0,15,0.9333333333333333,0.0031034530831958403,496.4,2.6,1,6156.75,6099.75,0.9902
RFLCTDRBVZTEbXrCd92jnKghYeDJARb6ByK2JnPfQmH,1,2,1,-0.0,12,0.0,0.0,0.5448341241188491,26,0,14,0.9333333333333333,0.0031034530831958403,496.4,2.4,1,6156.75,6099.75,0.9902
RLMS1pv3YKi7CSUCKTNcFN5fFkXJc2SmCwPhbQpqZJo,1,2,1,-0.0,13,0.0,0.0,0.5650240592355926,26,0,15,0.9333333333333333,0.0031034530831958403,496.4,2.6,1,6156.75,6099.75,0.9902
RNXnAJV1DeBt6Lytjz4wYzvS3d6bhsfidS5Np4ovwZz,1,2,1,-0.0,15,0.0,0.0,0.5715190920583629,30,0,16,0.9333333333333333,0.0031034530831958403,496.4,3.0,1,6156.75,6099.75,0.9902
SANDCxXBbQhvbUqNtiLqKdFEY1uQhVo1UgUACaS4mXU,1,2,1,-0.0,12,0.0,0.0,0.5448341241188491,28,0,15,0.9333333333333333,0.0031034530831958403,496.4,2.4,1,6156.75,6099.75,0.9902
SELEXm1aELCweknS2tsG6A4WivjVvgrTWn9doHNLj66,1,2,1,-0.0,14,0.0,0.0,0.5631653484489122,28,0,15,0.9333333333333333,0.0031034530831958403,496.4,2.8,1,6156.75,6099.75,0.9902
SENDa18d6LsC1f85AJXXMncBxQyFQKSJWZ1jaop5K87,1,2,1,-0.0,14,0.0,0.0,0.5631653484489122,30,0,16,0.9333333333333333,0.0031034530831958403,496.4,2.8,1,6156.75,6099.75,0.9902
SFundNVpuWk89g211WKUZGkuu4BsKSp7PbnmRsPZLos,1,2,1,-0.0,15,0.0,0.0,0.5715190920583629,28,0,15,0.9333333333333333,0.0031034530831958403,496.4,3.0,1,6156.75,6099.75,0.9902
SLAY6uN1zZpXBTfbuDDCesNmM5D288xrz8uYvfS3n41,1,2,1,-0.0,15,0.0,0.0,0.5715190920583629,30,0,16,0.9333333333333333,0.0031034530831958403,496.4,3.0,1,6156.75,6099.75,0.9902
SLNDCSGTEsA6KHpgR32MBt9UAurZnVSJGUtW2tRpdU2,1,2,1,-0.0,14,0.0,0.0,0.5631653484489122,28,0,15,0.9333333333333333,0.0031034530831958403,496.4,2.8,1,6156.75,6099.75,0.9902
SPHERExTW7GaMgS4RN6MbghYvXU2REfFWHgpxMH1P69,1,2,1,-0.0,12,0.0,0.0,0.5751475289455025,28,0,15,0.9333333333333333,0.0031034530831958403,496.4,2.4,1,6156.75,6099.75,0.9902
SQDS9iwyWvT2mQbSZzuNKGoxuBug5jRHouF6SuMRBkA,1,2,1,-0.0,14,0.0,0.0,0.5631653484489122,30,0,16,0.9333333333333333,0.0031034530831958403,496.4,2.8,1,6156.75,6099.75,0.9902
SSmBEooM7RkmyuXxuKgAhTvhQZ36Z3G2WsmLGJKoQLY,1,2,1,-0.0,15,0.0,0.0,0.5846846399456275,28,0,15,0.9333333333333333,0.0031034530831958403,496.4,3.0,1,6156.75,6099.75,0.9902
STPTshazcjH6cZMHzQBrggFSPHXYCTRGB7ctqS1AjkH,1,2,1,-0.0,13,0.0,0.0,0.5957486332839916,26,0,14,0.9333333333333333,0.0031034530831958403,496.4,2.6,1,6156.75,6099.75,0.9902
